"","Country","POP.TOTAL","POP.0TO14","POP.15TO65","POP.65UP","POP.80UP","Beds","Days","Confirmed","Deaths"
"9600","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/10/20",4027,551
"9601","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/11/20",4039,553
"9602","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/12/20",4053,555
"9603","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/13/20",4064,559
"9604","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/14/20",4069,562
"9605","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/15/20",4076,563
"9606","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/16/20",4077,565
"9607","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/17/20",4078,567
"9608","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/18/20",4079,568
"9609","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/19/20",4081,568
"9610","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/2/20",3921,532
"9611","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/20/20",4086,570
"9612","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/21/20",4094,570
"9613","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/22/20",4102,572
"9614","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/23/20",4107,573
"9615","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/24/20",4114,576
"9616","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/25/20",4123,577
"9617","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/26/20",4127,578
"9618","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/27/20",4138,578
"9619","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/28/20",4142,581
"9620","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/29/20",4145,585
"9621","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/3/20",3931,534
"9622","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/30/20",4155,585
"9623","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/4/20",3954,539
"9624","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/5/20",3970,542
"9625","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/6/20",3990,545
"9626","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/7/20",4008,546
"9627","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/8/20",4014,548
"9628","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"6/9/20",4017,550
"9629","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/1/20",4157,586
"9630","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/10/20",4223,593
"9631","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/11/20",4229,595
"9632","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/12/20",4234,595
"9633","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/13/20",4247,595
"9634","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/14/20",4258,595
"9635","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/15/20",4263,595
"9636","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/16/20",4279,595
"9637","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/17/20",4293,595
"9638","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/18/20",4315,596
"9639","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/19/20",4333,596
"9640","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/2/20",4166,587
"9641","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/20/20",4339,596
"9642","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/21/20",4347,596
"9643","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/22/20",4366,596
"9644","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/23/20",4380,596
"9645","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/24/20",4398,596
"9646","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/25/20",4424,596
"9647","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/26/20",4435,596
"9648","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/27/20",4448,596
"9649","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/28/20",4456,596
"9650","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/29/20",4465,596
"9651","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/3/20",4172,588
"9652","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/30/20",4484,596
"9653","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/31/20",4505,596
"9654","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/4/20",4174,589
"9655","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/5/20",4183,589
"9656","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/6/20",4189,589
"9657","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/7/20",4205,589
"9658","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/8/20",4210,589
"9659","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"7/9/20",4220,591
"9660","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/1/20",4526,597
"9661","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/10/20",4731,605
"9662","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/11/20",4746,605
"9663","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/12/20",4768,605
"9664","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/13/20",4813,607
"9665","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/14/20",4853,607
"9666","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/15/20",4877,607
"9667","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/16/20",4916,608
"9668","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/17/20",4946,608
"9669","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/18/20",4970,609
"9670","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/19/20",5002,609
"9671","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/2/20",4535,597
"9672","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/20/20",5046,609
"9673","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/21/20",5098,611
"9674","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/22/20",5133,611
"9675","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/23/20",5155,613
"9676","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/24/20",5191,613
"9677","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/25/20",5215,614
"9678","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/26/20",5288,614
"9679","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/27/20",5379,614
"9680","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/28/20",5511,614
"9681","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/29/20",5669,614
"9682","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/3/20",4544,597
"9683","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/30/20",5961,614
"9684","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/31/20",6139,615
"9685","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/4/20",4553,598
"9686","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/5/20",4564,599
"9687","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/6/20",4597,600
"9688","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/7/20",4621,602
"9689","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/8/20",4653,602
"9690","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"8/9/20",4696,602
"9691","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/1/20",6257,616
"9692","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/10/20",10191,630
"9693","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/11/20",10909,631
"9694","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/12/20",11825,633
"9695","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/13/20",12309,637
"9696","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/14/20",13153,642
"9697","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/15/20",13879,646
"9698","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/16/20",14460,654
"9699","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/17/20",15170,663
"9700","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/18/20",16111,669
"9701","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/19/20",16920,675
"9702","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/2/20",6622,619
"9703","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/20/20",17990,683
"9704","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/21/20",18866,686
"9705","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/22/20",19499,694
"9706","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/23/20",20450,702
"9707","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/24/20",21200,709
"9708","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/25/20",22127,718
"9709","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/26/20",23077,730
"9710","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/27/20",24014,736
"9711","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/28/20",24716,749
"9712","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/29/20",25567,757
"9713","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/3/20",6923,620
"9714","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/30/20",26461,765
"9715","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/4/20",7382,621
"9716","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/5/20",7892,624
"9717","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/6/20",8387,624
"9718","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/7/20",8963,625
"9719","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/8/20",9304,626
"9720","Hungary",9843028,1422182,6701385,1719461,395430,69.9,"9/9/20",9715,628
"9721","Iceland",330815,67198,218251,45366,12226,31.2,"1/22/20",0,0
"9722","Iceland",330815,67198,218251,45366,12226,31.2,"1/23/20",0,0
"9723","Iceland",330815,67198,218251,45366,12226,31.2,"1/24/20",0,0
"9724","Iceland",330815,67198,218251,45366,12226,31.2,"1/25/20",0,0
"9725","Iceland",330815,67198,218251,45366,12226,31.2,"1/26/20",0,0
"9726","Iceland",330815,67198,218251,45366,12226,31.2,"1/27/20",0,0
"9727","Iceland",330815,67198,218251,45366,12226,31.2,"1/28/20",0,0
"9728","Iceland",330815,67198,218251,45366,12226,31.2,"1/29/20",0,0
"9729","Iceland",330815,67198,218251,45366,12226,31.2,"1/30/20",0,0
"9730","Iceland",330815,67198,218251,45366,12226,31.2,"1/31/20",0,0
"9731","Iceland",330815,67198,218251,45366,12226,31.2,"10/1/20",2769,10
"9732","Iceland",330815,67198,218251,45366,12226,31.2,"10/10/20",3460,10
"9733","Iceland",330815,67198,218251,45366,12226,31.2,"10/11/20",3526,10
"9734","Iceland",330815,67198,218251,45366,12226,31.2,"10/12/20",3582,10
"9735","Iceland",330815,67198,218251,45366,12226,31.2,"10/13/20",3668,10
"9736","Iceland",330815,67198,218251,45366,12226,31.2,"10/14/20",3757,10
"9737","Iceland",330815,67198,218251,45366,12226,31.2,"10/15/20",3837,10
"9738","Iceland",330815,67198,218251,45366,12226,31.2,"10/16/20",3929,11
"9739","Iceland",330815,67198,218251,45366,12226,31.2,"10/17/20",3998,11
"9740","Iceland",330815,67198,218251,45366,12226,31.2,"10/2/20",2809,10
"9741","Iceland",330815,67198,218251,45366,12226,31.2,"10/3/20",2872,10
"9742","Iceland",330815,67198,218251,45366,12226,31.2,"10/4/20",2921,10
"9743","Iceland",330815,67198,218251,45366,12226,31.2,"10/5/20",2980,10
"9744","Iceland",330815,67198,218251,45366,12226,31.2,"10/6/20",3081,10
"9745","Iceland",330815,67198,218251,45366,12226,31.2,"10/7/20",3172,10
"9746","Iceland",330815,67198,218251,45366,12226,31.2,"10/8/20",3267,10
"9747","Iceland",330815,67198,218251,45366,12226,31.2,"10/9/20",3373,10
"9748","Iceland",330815,67198,218251,45366,12226,31.2,"2/1/20",0,0
"9749","Iceland",330815,67198,218251,45366,12226,31.2,"2/10/20",0,0
"9750","Iceland",330815,67198,218251,45366,12226,31.2,"2/11/20",0,0
"9751","Iceland",330815,67198,218251,45366,12226,31.2,"2/12/20",0,0
"9752","Iceland",330815,67198,218251,45366,12226,31.2,"2/13/20",0,0
"9753","Iceland",330815,67198,218251,45366,12226,31.2,"2/14/20",0,0
"9754","Iceland",330815,67198,218251,45366,12226,31.2,"2/15/20",0,0
"9755","Iceland",330815,67198,218251,45366,12226,31.2,"2/16/20",0,0
"9756","Iceland",330815,67198,218251,45366,12226,31.2,"2/17/20",0,0
"9757","Iceland",330815,67198,218251,45366,12226,31.2,"2/18/20",0,0
"9758","Iceland",330815,67198,218251,45366,12226,31.2,"2/19/20",0,0
"9759","Iceland",330815,67198,218251,45366,12226,31.2,"2/2/20",0,0
"9760","Iceland",330815,67198,218251,45366,12226,31.2,"2/20/20",0,0
"9761","Iceland",330815,67198,218251,45366,12226,31.2,"2/21/20",0,0
"9762","Iceland",330815,67198,218251,45366,12226,31.2,"2/22/20",0,0
"9763","Iceland",330815,67198,218251,45366,12226,31.2,"2/23/20",0,0
"9764","Iceland",330815,67198,218251,45366,12226,31.2,"2/24/20",0,0
"9765","Iceland",330815,67198,218251,45366,12226,31.2,"2/25/20",0,0
"9766","Iceland",330815,67198,218251,45366,12226,31.2,"2/26/20",0,0
"9767","Iceland",330815,67198,218251,45366,12226,31.2,"2/27/20",0,0
"9768","Iceland",330815,67198,218251,45366,12226,31.2,"2/28/20",1,0
"9769","Iceland",330815,67198,218251,45366,12226,31.2,"2/29/20",1,0
"9770","Iceland",330815,67198,218251,45366,12226,31.2,"2/3/20",0,0
"9771","Iceland",330815,67198,218251,45366,12226,31.2,"2/4/20",0,0
"9772","Iceland",330815,67198,218251,45366,12226,31.2,"2/5/20",0,0
"9773","Iceland",330815,67198,218251,45366,12226,31.2,"2/6/20",0,0
"9774","Iceland",330815,67198,218251,45366,12226,31.2,"2/7/20",0,0
"9775","Iceland",330815,67198,218251,45366,12226,31.2,"2/8/20",0,0
"9776","Iceland",330815,67198,218251,45366,12226,31.2,"2/9/20",0,0
"9777","Iceland",330815,67198,218251,45366,12226,31.2,"3/1/20",3,0
"9778","Iceland",330815,67198,218251,45366,12226,31.2,"3/10/20",69,0
"9779","Iceland",330815,67198,218251,45366,12226,31.2,"3/11/20",85,0
"9780","Iceland",330815,67198,218251,45366,12226,31.2,"3/12/20",103,0
"9781","Iceland",330815,67198,218251,45366,12226,31.2,"3/13/20",134,0
"9782","Iceland",330815,67198,218251,45366,12226,31.2,"3/14/20",156,0
"9783","Iceland",330815,67198,218251,45366,12226,31.2,"3/15/20",171,5
"9784","Iceland",330815,67198,218251,45366,12226,31.2,"3/16/20",180,0
"9785","Iceland",330815,67198,218251,45366,12226,31.2,"3/17/20",220,1
"9786","Iceland",330815,67198,218251,45366,12226,31.2,"3/18/20",250,1
"9787","Iceland",330815,67198,218251,45366,12226,31.2,"3/19/20",330,1
"9788","Iceland",330815,67198,218251,45366,12226,31.2,"3/2/20",6,0
"9789","Iceland",330815,67198,218251,45366,12226,31.2,"3/20/20",409,0
"9790","Iceland",330815,67198,218251,45366,12226,31.2,"3/21/20",473,1
"9791","Iceland",330815,67198,218251,45366,12226,31.2,"3/22/20",568,1
"9792","Iceland",330815,67198,218251,45366,12226,31.2,"3/23/20",588,1
"9793","Iceland",330815,67198,218251,45366,12226,31.2,"3/24/20",648,2
"9794","Iceland",330815,67198,218251,45366,12226,31.2,"3/25/20",737,2
"9795","Iceland",330815,67198,218251,45366,12226,31.2,"3/26/20",802,2
"9796","Iceland",330815,67198,218251,45366,12226,31.2,"3/27/20",890,2
"9797","Iceland",330815,67198,218251,45366,12226,31.2,"3/28/20",963,2
"9798","Iceland",330815,67198,218251,45366,12226,31.2,"3/29/20",1020,2
"9799","Iceland",330815,67198,218251,45366,12226,31.2,"3/3/20",11,0
"9800","Iceland",330815,67198,218251,45366,12226,31.2,"3/30/20",1086,2
"9801","Iceland",330815,67198,218251,45366,12226,31.2,"3/31/20",1135,2
"9802","Iceland",330815,67198,218251,45366,12226,31.2,"3/4/20",26,0
"9803","Iceland",330815,67198,218251,45366,12226,31.2,"3/5/20",34,0
"9804","Iceland",330815,67198,218251,45366,12226,31.2,"3/6/20",43,0
"9805","Iceland",330815,67198,218251,45366,12226,31.2,"3/7/20",50,0
"9806","Iceland",330815,67198,218251,45366,12226,31.2,"3/8/20",50,0
"9807","Iceland",330815,67198,218251,45366,12226,31.2,"3/9/20",58,0
"9808","Iceland",330815,67198,218251,45366,12226,31.2,"4/1/20",1220,2
"9809","Iceland",330815,67198,218251,45366,12226,31.2,"4/10/20",1675,7
"9810","Iceland",330815,67198,218251,45366,12226,31.2,"4/11/20",1689,8
"9811","Iceland",330815,67198,218251,45366,12226,31.2,"4/12/20",1701,8
"9812","Iceland",330815,67198,218251,45366,12226,31.2,"4/13/20",1711,8
"9813","Iceland",330815,67198,218251,45366,12226,31.2,"4/14/20",1720,8
"9814","Iceland",330815,67198,218251,45366,12226,31.2,"4/15/20",1727,8
"9815","Iceland",330815,67198,218251,45366,12226,31.2,"4/16/20",1739,8
"9816","Iceland",330815,67198,218251,45366,12226,31.2,"4/17/20",1754,9
"9817","Iceland",330815,67198,218251,45366,12226,31.2,"4/18/20",1760,9
"9818","Iceland",330815,67198,218251,45366,12226,31.2,"4/19/20",1771,9
"9819","Iceland",330815,67198,218251,45366,12226,31.2,"4/2/20",1319,4
"9820","Iceland",330815,67198,218251,45366,12226,31.2,"4/20/20",1773,10
"9821","Iceland",330815,67198,218251,45366,12226,31.2,"4/21/20",1778,10
"9822","Iceland",330815,67198,218251,45366,12226,31.2,"4/22/20",1785,10
"9823","Iceland",330815,67198,218251,45366,12226,31.2,"4/23/20",1789,10
"9824","Iceland",330815,67198,218251,45366,12226,31.2,"4/24/20",1789,10
"9825","Iceland",330815,67198,218251,45366,12226,31.2,"4/25/20",1790,10
"9826","Iceland",330815,67198,218251,45366,12226,31.2,"4/26/20",1792,10
"9827","Iceland",330815,67198,218251,45366,12226,31.2,"4/27/20",1792,10
"9828","Iceland",330815,67198,218251,45366,12226,31.2,"4/28/20",1795,10
"9829","Iceland",330815,67198,218251,45366,12226,31.2,"4/29/20",1797,10
"9830","Iceland",330815,67198,218251,45366,12226,31.2,"4/3/20",1364,4
"9831","Iceland",330815,67198,218251,45366,12226,31.2,"4/30/20",1797,10
"9832","Iceland",330815,67198,218251,45366,12226,31.2,"4/4/20",1417,4
"9833","Iceland",330815,67198,218251,45366,12226,31.2,"4/5/20",1486,4
"9834","Iceland",330815,67198,218251,45366,12226,31.2,"4/6/20",1562,6
"9835","Iceland",330815,67198,218251,45366,12226,31.2,"4/7/20",1586,6
"9836","Iceland",330815,67198,218251,45366,12226,31.2,"4/8/20",1616,6
"9837","Iceland",330815,67198,218251,45366,12226,31.2,"4/9/20",1648,6
"9838","Iceland",330815,67198,218251,45366,12226,31.2,"5/1/20",1798,10
"9839","Iceland",330815,67198,218251,45366,12226,31.2,"5/10/20",1801,10
"9840","Iceland",330815,67198,218251,45366,12226,31.2,"5/11/20",1801,10
"9841","Iceland",330815,67198,218251,45366,12226,31.2,"5/12/20",1801,10
"9842","Iceland",330815,67198,218251,45366,12226,31.2,"5/13/20",1802,10
"9843","Iceland",330815,67198,218251,45366,12226,31.2,"5/14/20",1802,10
"9844","Iceland",330815,67198,218251,45366,12226,31.2,"5/15/20",1802,10
"9845","Iceland",330815,67198,218251,45366,12226,31.2,"5/16/20",1802,10
"9846","Iceland",330815,67198,218251,45366,12226,31.2,"5/17/20",1802,10
"9847","Iceland",330815,67198,218251,45366,12226,31.2,"5/18/20",1802,10
"9848","Iceland",330815,67198,218251,45366,12226,31.2,"5/19/20",1802,10
"9849","Iceland",330815,67198,218251,45366,12226,31.2,"5/2/20",1798,10
"9850","Iceland",330815,67198,218251,45366,12226,31.2,"5/20/20",1803,10
"9851","Iceland",330815,67198,218251,45366,12226,31.2,"5/21/20",1803,10
"9852","Iceland",330815,67198,218251,45366,12226,31.2,"5/22/20",1803,10
"9853","Iceland",330815,67198,218251,45366,12226,31.2,"5/23/20",1804,10
"9854","Iceland",330815,67198,218251,45366,12226,31.2,"5/24/20",1804,10
"9855","Iceland",330815,67198,218251,45366,12226,31.2,"5/25/20",1804,10
"9856","Iceland",330815,67198,218251,45366,12226,31.2,"5/26/20",1804,10
"9857","Iceland",330815,67198,218251,45366,12226,31.2,"5/27/20",1805,10
"9858","Iceland",330815,67198,218251,45366,12226,31.2,"5/28/20",1805,10
"9859","Iceland",330815,67198,218251,45366,12226,31.2,"5/29/20",1805,10
"9860","Iceland",330815,67198,218251,45366,12226,31.2,"5/3/20",1799,10
"9861","Iceland",330815,67198,218251,45366,12226,31.2,"5/30/20",1806,10
"9862","Iceland",330815,67198,218251,45366,12226,31.2,"5/31/20",1806,10
"9863","Iceland",330815,67198,218251,45366,12226,31.2,"5/4/20",1799,10
"9864","Iceland",330815,67198,218251,45366,12226,31.2,"5/5/20",1799,10
"9865","Iceland",330815,67198,218251,45366,12226,31.2,"5/6/20",1799,10
"9866","Iceland",330815,67198,218251,45366,12226,31.2,"5/7/20",1801,10
"9867","Iceland",330815,67198,218251,45366,12226,31.2,"5/8/20",1801,10
"9868","Iceland",330815,67198,218251,45366,12226,31.2,"5/9/20",1801,10
"9869","Iceland",330815,67198,218251,45366,12226,31.2,"6/1/20",1806,10
"9870","Iceland",330815,67198,218251,45366,12226,31.2,"6/10/20",1807,10
"9871","Iceland",330815,67198,218251,45366,12226,31.2,"6/11/20",1807,10
"9872","Iceland",330815,67198,218251,45366,12226,31.2,"6/12/20",1807,10
"9873","Iceland",330815,67198,218251,45366,12226,31.2,"6/13/20",1808,10
"9874","Iceland",330815,67198,218251,45366,12226,31.2,"6/14/20",1810,10
"9875","Iceland",330815,67198,218251,45366,12226,31.2,"6/15/20",1811,10
"9876","Iceland",330815,67198,218251,45366,12226,31.2,"6/16/20",1812,10
"9877","Iceland",330815,67198,218251,45366,12226,31.2,"6/17/20",1812,10
"9878","Iceland",330815,67198,218251,45366,12226,31.2,"6/18/20",1814,10
"9879","Iceland",330815,67198,218251,45366,12226,31.2,"6/19/20",1815,10
"9880","Iceland",330815,67198,218251,45366,12226,31.2,"6/2/20",1806,10
"9881","Iceland",330815,67198,218251,45366,12226,31.2,"6/20/20",1815,10
"9882","Iceland",330815,67198,218251,45366,12226,31.2,"6/21/20",1815,10
"9883","Iceland",330815,67198,218251,45366,12226,31.2,"6/22/20",1815,10
"9884","Iceland",330815,67198,218251,45366,12226,31.2,"6/23/20",1815,10
"9885","Iceland",330815,67198,218251,45366,12226,31.2,"6/24/20",1817,10
"9886","Iceland",330815,67198,218251,45366,12226,31.2,"6/25/20",1818,10
"9887","Iceland",330815,67198,218251,45366,12226,31.2,"6/26/20",1820,10
"9888","Iceland",330815,67198,218251,45366,12226,31.2,"6/27/20",1820,10
"9889","Iceland",330815,67198,218251,45366,12226,31.2,"6/28/20",1821,10
"9890","Iceland",330815,67198,218251,45366,12226,31.2,"6/29/20",1822,10
"9891","Iceland",330815,67198,218251,45366,12226,31.2,"6/3/20",1806,10
"9892","Iceland",330815,67198,218251,45366,12226,31.2,"6/30/20",1824,10
"9893","Iceland",330815,67198,218251,45366,12226,31.2,"6/4/20",1806,10
"9894","Iceland",330815,67198,218251,45366,12226,31.2,"6/5/20",1806,10
"9895","Iceland",330815,67198,218251,45366,12226,31.2,"6/6/20",1806,10
"9896","Iceland",330815,67198,218251,45366,12226,31.2,"6/7/20",1807,10
"9897","Iceland",330815,67198,218251,45366,12226,31.2,"6/8/20",1807,10
"9898","Iceland",330815,67198,218251,45366,12226,31.2,"6/9/20",1807,10
"9899","Iceland",330815,67198,218251,45366,12226,31.2,"7/1/20",1825,10
"9900","Iceland",330815,67198,218251,45366,12226,31.2,"7/10/20",1833,10
"9901","Iceland",330815,67198,218251,45366,12226,31.2,"7/11/20",1833,10
"9902","Iceland",330815,67198,218251,45366,12226,31.2,"7/12/20",1833,10
"9903","Iceland",330815,67198,218251,45366,12226,31.2,"7/13/20",1833,10
"9904","Iceland",330815,67198,218251,45366,12226,31.2,"7/14/20",1835,10
"9905","Iceland",330815,67198,218251,45366,12226,31.2,"7/15/20",1835,10
"9906","Iceland",330815,67198,218251,45366,12226,31.2,"7/16/20",1836,10
"9907","Iceland",330815,67198,218251,45366,12226,31.2,"7/17/20",1836,10
"9908","Iceland",330815,67198,218251,45366,12226,31.2,"7/18/20",1838,10
"9909","Iceland",330815,67198,218251,45366,12226,31.2,"7/19/20",1839,10
"9910","Iceland",330815,67198,218251,45366,12226,31.2,"7/2/20",1830,10
"9911","Iceland",330815,67198,218251,45366,12226,31.2,"7/20/20",1839,10
"9912","Iceland",330815,67198,218251,45366,12226,31.2,"7/21/20",1839,10
"9913","Iceland",330815,67198,218251,45366,12226,31.2,"7/22/20",1840,10
"9914","Iceland",330815,67198,218251,45366,12226,31.2,"7/23/20",1841,10
"9915","Iceland",330815,67198,218251,45366,12226,31.2,"7/24/20",1843,10
"9916","Iceland",330815,67198,218251,45366,12226,31.2,"7/25/20",1843,10
"9917","Iceland",330815,67198,218251,45366,12226,31.2,"7/26/20",1847,10
"9918","Iceland",330815,67198,218251,45366,12226,31.2,"7/27/20",1854,10
"9919","Iceland",330815,67198,218251,45366,12226,31.2,"7/28/20",1857,10
"9920","Iceland",330815,67198,218251,45366,12226,31.2,"7/29/20",1861,10
"9921","Iceland",330815,67198,218251,45366,12226,31.2,"7/3/20",1830,10
"9922","Iceland",330815,67198,218251,45366,12226,31.2,"7/30/20",1872,10
"9923","Iceland",330815,67198,218251,45366,12226,31.2,"7/31/20",1885,10
"9924","Iceland",330815,67198,218251,45366,12226,31.2,"7/4/20",1830,10
"9925","Iceland",330815,67198,218251,45366,12226,31.2,"7/5/20",1830,10
"9926","Iceland",330815,67198,218251,45366,12226,31.2,"7/6/20",1832,10
"9927","Iceland",330815,67198,218251,45366,12226,31.2,"7/7/20",1833,10
"9928","Iceland",330815,67198,218251,45366,12226,31.2,"7/8/20",1833,10
"9929","Iceland",330815,67198,218251,45366,12226,31.2,"7/9/20",1833,10
"9930","Iceland",330815,67198,218251,45366,12226,31.2,"8/1/20",1893,10
"9931","Iceland",330815,67198,218251,45366,12226,31.2,"8/10/20",1962,10
"9932","Iceland",330815,67198,218251,45366,12226,31.2,"8/11/20",1968,10
"9933","Iceland",330815,67198,218251,45366,12226,31.2,"8/12/20",1972,10
"9934","Iceland",330815,67198,218251,45366,12226,31.2,"8/13/20",1976,10
"9935","Iceland",330815,67198,218251,45366,12226,31.2,"8/14/20",1983,10
"9936","Iceland",330815,67198,218251,45366,12226,31.2,"8/15/20",1999,10
"9937","Iceland",330815,67198,218251,45366,12226,31.2,"8/16/20",2011,10
